quality_stream_key,deviceKey,count,reject_reason_display_name,prodmetric_stream_key
1820997,Line 2,2,Reject,5539571
1820998,Line 2,3,Overweight,5539574
1821018,Line 2,4,Reject,5539593
1821019,Line 2,1,Underweight,5539593
1760592,Line 3,5,Cosmetic Defect,5445788
1760593,Line 3,5,Reject,5445788
1760594,Line 3,5,Underweight,5445788
1760661,Line 3,2,Cosmetic Defect,5445844
1760726,Line 1,8,Detected by Max WIP,5446067
1760836,Line 3,2,Scratch,5446221
1760837,Line 3,2,Out of Spec,5446221
1761118,Line 3,1,Scratch,5446845
1761119,Line 3,7,Cosmetic Defect,5446845
1761150,Line 1,15,Underweight,5446873
1761151,Line 1,1,Scratch,5446873
1761174,Line 3,1,Overweight,5446900
1761197,Line 3,19,Underweight,5446950
1761198,Line 3,3,Detected by Max WIP,5446950
1761270,Line 1,4,Cosmetic Defect,5447172
1761304,Line 1,2,Overweight,5447224
1761324,Line 3,7,Scratch,5447268
1761325,Line 3,5,Underweight,5447268
1761450,Line 3,12,Overweight,5447662
1761465,Line 1,10,xyz,5447590
1761466,Line 1,1,Detected by Max WIP,5447590
1763860,Line 1,14,Cosmetic Defect,5448963
1763861,Line 1,2,Reject,5448963
1763862,Line 1,8,Underweight,5448963
1763863,Line 1,1,Bad Packaging,5448963
1771261,Line 4,14,Reject,5467046
1771262,Line 4,18,Detected by Max WIP,5467046
1771275,Line 4,7,Detected by Max WIP,5467072
1771292,Line 4,20,Reject,5467234
1771293,Line 4,1,Detected by Max WIP,5467234
1771312,Line 4,10,Reject,5467263
1771313,Line 4,5,Detected by Max WIP,5467266
1771317,Line 4,12,Reject,5467272
1771452,Line 4,24,Detected by Max WIP,5467400
1771453,Line 4,18,Reject,5467400
1771469,Line 4,19,Reject,5467432
1771479,Line 4,8,Detected by Max WIP,5467517
1771480,Line 4,15,Detected by Max WIP,5467520
1771482,Line 4,5,Reject,5467523
1771484,Line 4,17,Reject,5467526
1771503,Line 4,27,Detected by Max WIP,5467555
1771504,Line 4,7,Reject,5467555
1771520,Line 4,2,Detected by Max WIP,5467643
1771522,Line 4,1,Detected by Max WIP,5467646
1771524,Line 4,15,Detected by Max WIP,5467649
1771655,Line 4,7,Reject,5467701
1771659,Line 4,2,Detected by Max WIP,5467710
1771675,Line 4,1,Reject,5467736
1771677,Line 4,4,Detected by Max WIP,5467739
1771678,Line 4,2,Reject,5467739
1771689,Line 4,7,Reject,5467762
1771690,Line 4,9,Detected by Max WIP,5467762
1771712,Line 4,5,Detected by Max WIP,5467925
1771713,Line 4,7,Reject,5467925
1771744,Line 4,35,Reject,5467980
1771745,Line 4,10,Detected by Max WIP,5467980
1771848,Line 4,12,Reject,5468050
1771850,Line 4,6,Detected by Max WIP,5468053
1771862,Line 4,11,Reject,5468076
1771863,Line 4,9,Detected by Max WIP,5468076
1771871,Line 4,3,Reject,5468105
1771872,Line 4,9,Detected by Max WIP,5468108
1771873,Line 4,1,Reject,5468108
1771875,Line 4,10,Detected by Max WIP,5468111
1771909,Line 4,13,Detected by Max WIP,5468239
1771910,Line 4,2,Reject,5468239
1771926,Line 4,6,Reject,5468336
1771927,Line 4,10,Detected by Max WIP,5468336
1752690,Line 3,8,Underweight,5430149
1752874,Line 1,4,Cosmetic Defect,5430536
1752875,Line 1,3,foreign particle,5430536
1752980,Line 3,6,Detected by Max WIP,5430743
1752981,Line 3,2,Overweight,5430743
1752982,Line 3,1,Out of Spec,5430743
1752983,Line 3,6,Cosmetic Defect,5430743
1753009,Line 3,6,Detected by Max WIP,5430776
1753010,Line 3,14,Out of Spec,5430776
1753069,Line 1,14,Squished,5430939
1753070,Line 1,1,Underweight,5430939
1753071,Line 1,3,Scratch,5430939
1753193,Line 1,6,Underweight,5431220
1753194,Line 1,4,Scratch,5431220
1753195,Line 1,1,Cosmetic Defect,5431220
1753394,Line 3,1,Underweight,5431501
1753395,Line 3,12,Out of Spec,5431501
1753396,Line 3,3,Detected by Max WIP,5431501
1753439,Line 1,1,Scratch,5431608
1821055,Line 2,5,Underweight,5539637
1821092,Line 2,3,foreign particle,5539668
1821107,Line 2,5,xyz,5539694
1821109,Line 2,7,Out of Spec,5539697
1821133,Line 2,3,Cosmetic Defect,5539723
1772813,Line 4,14,Detected by Max WIP,5470322
1772814,Line 4,6,Reject,5470322
1772829,Line 4,13,Detected by Max WIP,5470361
1772841,Line 4,1,Reject,5470401
1772845,Line 4,9,Detected by Max WIP,5470412
1772846,Line 4,2,Reject,5470412
1772849,Line 4,4,Reject,5470415
1772967,Line 4,5,Detected by Max WIP,5470453
1772968,Line 4,4,Reject,5470453
1772979,Line 4,9,Reject,5470560
1772997,Line 4,11,Reject,5470599
1772998,Line 4,11,Detected by Max WIP,5470599
1773003,Line 4,18,Detected by Max WIP,5470607
1773018,Line 4,1,Reject,5470640
1773032,Line 4,16,Reject,5470745
1773033,Line 4,30,Detected by Max WIP,5470745
1773036,Line 4,7,Reject,5470749
1773048,Line 4,7,Detected by Max WIP,5470782
1773053,Line 4,4,Detected by Max WIP,5470788
1773284,Line 4,3,Reject,5471007
1773285,Line 4,10,Detected by Max WIP,5471007
1773287,Line 4,4,Reject,5471013
1773288,Line 4,8,Detected by Max WIP,5471013
1773306,Line 4,17,Reject,5471052
1773307,Line 4,7,Detected by Max WIP,5471052
1773318,Line 4,7,Reject,5471160
1773320,Line 4,12,Detected by Max WIP,5471163
1773321,Line 4,6,Reject,5471163
1773354,Line 4,6,Detected by Max WIP,5471307
1773370,Line 4,1,Reject,5471345
1773371,Line 4,7,Reject,5471349
1773372,Line 4,9,Detected by Max WIP,5471349
1773390,Line 4,1,Detected by Max WIP,5471516
1773393,Line 4,12,Detected by Max WIP,5471519
1773394,Line 4,2,Reject,5471519
1773424,Line 4,34,Reject,5471606
1773436,Line 4,17,Detected by Max WIP,5471715
1773437,Line 4,5,Reject,5471721
1773438,Line 4,4,Detected by Max WIP,5471721
1773451,Line 4,8,Reject,5471757
1773454,Line 4,10,Detected by Max WIP,5471764
1773455,Line 4,6,Reject,5471764
1773568,Line 4,4,Reject,5471859
1773575,Line 4,16,Reject,5471870
1775908,Line 3,2,Out of Spec,5459069
1821134,Line 2,5,Out of Spec,5539723
1821137,Line 2,3,Overweight,5539732
1821167,Line 2,1,Out of Spec,5539758
1821168,Line 2,2,Squished,5539758
1821169,Line 2,6,Underweight,5539758
1821170,Line 2,8,Scratch,5539758
1821171,Line 2,5,Overweight,5539761
1821172,Line 2,18,Underweight,5539761
1821190,Line 2,8,foreign particle,5539787
1821192,Line 2,11,Bad Packaging,5539790
1821193,Line 2,4,Cosmetic Defect,5539790
1821194,Line 2,2,xyz,5539793
1821195,Line 2,5,Bad Packaging,5539793
1821237,Line 2,3,Out of Spec,5539847
1821240,Line 2,7,foreign particle,5539850
1821241,Line 2,3,Cosmetic Defect,5539850
1821242,Line 2,6,Overweight,5539850
1821243,Line 2,2,Bad Packaging,5539850
1821268,Line 2,3,foreign particle,5539881
1821287,Line 2,4,Out of Spec,5539904
1821288,Line 2,2,Overweight,5539904
1821292,Line 2,10,Cosmetic Defect,5539910
1821293,Line 2,10,Overweight,5539910
1821294,Line 2,1,foreign particle,5539910
1821295,Line 2,5,Bad Packaging,5539910
1821317,Line 2,12,Cosmetic Defect,5539939
1821318,Line 2,6,Reject,5539939
1821319,Line 2,1,Out of Spec,5539939
1821322,Line 2,2,Detected by Max WIP,5539942
1821323,Line 2,9,Scratch,5539942
1821354,Line 2,2,Scratch,5539968
1821355,Line 2,10,Squished,5539968
1821356,Line 2,8,Out of Spec,5539968
1821357,Line 2,5,Bad Packaging,5539968
1821358,Line 2,1,Overweight,5539968
1821362,Line 2,6,Bad Packaging,5539971
1821363,Line 2,7,Out of Spec,5539971
1821364,Line 2,1,Squished,5539971
1826364,Line 4,2,Reject,5548837
1826410,Line 1,6,Underweight,5548963
1826411,Line 1,1,Squished,5548963
1826425,Line 1,3,Overweight,5549009
1826430,Line 2,7,Squished,5549018
1826431,Line 2,3,Detected by Max WIP,5549018
1826432,Line 2,10,Underweight,5549018
1826454,Line 2,6,Cosmetic Defect,5549059
1826465,Line 3,4,Overweight,5549162
1826466,Line 3,13,Reject,5549169
1826786,Line 3,3,Out of Spec,5549911
1826847,Line 2,13,Cosmetic Defect,5550030
1826848,Line 2,13,xyz,5550030
1826854,Line 2,11,Scratch,5550087
1826855,Line 2,4,Underweight,5550087
1826856,Line 2,11,Out of Spec,5550140
1826857,Line 2,4,Scratch,5550140
1826935,Line 3,1,Cosmetic Defect,5550291
1826948,Line 3,31,Underweight,5550347
1827021,Line 2,4,Cosmetic Defect,5550512
1827024,Line 2,6,Reject,5550558
1827059,Line 1,9,Overweight,5550682
1827116,Line 3,4,Scratch,5550811
1827117,Line 3,3,Overweight,5550811
1827132,Line 3,8,Overweight,5550861
1827133,Line 3,2,Reject,5550861
1827134,Line 3,1,Cosmetic Defect,5550861
1827145,Line 4,16,Detected by Max WIP,5550901
1827146,Line 4,2,Reject,5550901
1827184,Line 2,1,Scratch,5550994
1827185,Line 2,12,Bad Packaging,5550994
1827229,Line 2,3,Squished,5551068
1827240,Line 1,9,Bad Packaging,5551080
1827264,Line 3,8,Underweight,5551216
1827283,Line 1,4,Out of Spec,5551243
1827284,Line 1,2,Detected by Max WIP,5551243
1827303,Line 4,24,Detected by Max WIP,5551291
1827378,Line 2,8,Squished,5551467
1827379,Line 2,5,Scratch,5551467
1827380,Line 2,5,Cosmetic Defect,5551467
1827381,Line 2,4,Detected by Max WIP,5551467
1827384,Line 2,4,Scratch,5551482
1827401,Line 2,12,Underweight,5551506
1827407,Line 3,6,Cosmetic Defect,5551573
1827411,Line 2,3,xyz,5551587
1827412,Line 2,5,Underweight,5551587
1827413,Line 2,17,Scratch,5551587
1827414,Line 2,7,Bad Packaging,5551587
1827427,Line 3,9,Reject,5551604
1827428,Line 3,6,Cosmetic Defect,5551604
1827429,Line 3,6,Detected by Max WIP,5551604
1827462,Line 1,2,Out of Spec,5551652
1827463,Line 1,2,Squished,5551652
1827464,Line 1,12,xyz,5551652
1827603,Line 2,10,Underweight,5551974
1827604,Line 2,1,foreign particle,5551974
1827628,Line 3,1,Cosmetic Defect,5552017
1827658,Line 3,12,Scratch,5552053
1752548,Line 1,1,Out of Spec,5429560
1752549,Line 1,6,Overweight,5429560
1752550,Line 1,1,Underweight,5429560
1752551,Line 1,4,Scratch,5429560
1752605,Line 1,11,Cosmetic Defect,5429715
1752606,Line 1,6,Overweight,5429715
1752607,Line 1,3,Underweight,5429715
1752700,Line 1,9,Underweight,5430154
1752701,Line 1,2,Out of Spec,5430154
1752702,Line 1,6,Reject,5430154
1752776,Line 3,4,Reject,5430264
1752918,Line 3,8,Detected by Max WIP,5430573
1752919,Line 3,5,Cosmetic Defect,5430573
1752923,Line 1,5,Cosmetic Defect,5430665
1752924,Line 1,2,Reject,5430665
1752925,Line 1,7,Out of Spec,5430665
1753093,Line 1,9,Underweight,5430985
1753094,Line 1,1,Out of Spec,5430985
1753095,Line 1,3,Scratch,5430985
1753096,Line 1,7,foreign particle,5430985
1753097,Line 1,15,Overweight,5430985
1753149,Line 1,2,Out of Spec,5431125
1753150,Line 1,6,Bad Packaging,5431125
1753302,Line 1,4,Cosmetic Defect,5431381
1753303,Line 1,19,Reject,5431381
1753304,Line 1,2,Underweight,5431381
1753305,Line 1,6,Bad Packaging,5431381
1753306,Line 1,2,Overweight,5431381
1753307,Line 1,10,xyz,5431381
1753469,Line 3,16,Out of Spec,5431640
1753470,Line 3,7,Overweight,5431640
1753480,Line 1,3,Squished,5431674
1753494,Line 1,2,Cosmetic Defect,5431711
1753526,Line 3,4,Reject,5431730
1753530,Line 1,8,Reject,5431738
1820988,Line 2,11,Squished,5539561
1820989,Line 2,2,Underweight,5539561
1820990,Line 2,1,Out of Spec,5539561
1821042,Line 2,2,Cosmetic Defect,5539621
1821045,Line 2,4,Underweight,5539624
1821067,Line 2,2,xyz,5539655
1821068,Line 2,3,Scratch,5539655
1821101,Line 2,7,Detected by Max WIP,5539681
1821102,Line 2,14,foreign particle,5539681
1821116,Line 2,1,Reject,5539710
1821122,Line 2,19,Scratch,5539716
1821123,Line 2,9,Cosmetic Defect,5539716
1821124,Line 2,9,Squished,5539716
1821125,Line 2,1,foreign particle,5539716
1821153,Line 2,4,Squished,5539742
1821155,Line 2,6,Reject,5539745
1821156,Line 2,4,Detected by Max WIP,5539745
1821157,Line 2,5,Out of Spec,5539745
1821177,Line 2,4,Scratch,5539771
1821178,Line 2,3,Reject,5539771
1821182,Line 2,3,Cosmetic Defect,5539774
1821183,Line 2,13,Bad Packaging,5539774
1821185,Line 2,3,Squished,5539777
1821200,Line 2,1,Scratch,5539799
1821225,Line 2,5,foreign particle,5539834
1821226,Line 2,1,Squished,5539834
1773346,Line 4,9,Detected by Max WIP,5471285
1773347,Line 4,3,Reject,5471285
1773359,Line 4,15,Detected by Max WIP,5471315
1773360,Line 4,7,Reject,5471315
1773384,Line 4,11,Reject,5471372
1773399,Line 4,11,Detected by Max WIP,5471545
1773402,Line 4,18,Detected by Max WIP,5471549
1773413,Line 4,14,Reject,5471579
1773414,Line 4,17,Detected by Max WIP,5471579
1773418,Line 4,5,Detected by Max WIP,5471587
1773442,Line 4,19,Reject,5471732
1773443,Line 4,5,Detected by Max WIP,5471732
1773444,Line 4,15,Detected by Max WIP,5471739
1773566,Line 4,19,Detected by Max WIP,5471778
1773567,Line 4,3,Reject,5471778
1821227,Line 2,3,Underweight,5539834
1821228,Line 2,1,Detected by Max WIP,5539834
1821251,Line 2,8,Bad Packaging,5539863
1821272,Line 2,4,Reject,5539888
1821273,Line 2,4,xyz,5539888
1821274,Line 2,2,Cosmetic Defect,5539888
1821278,Line 2,1,Reject,5539894
1821333,Line 2,7,Overweight,5539952
1821334,Line 2,7,Out of Spec,5539952
1821335,Line 2,11,Squished,5539952
1821374,Line 2,5,Bad Packaging,5539987
1821375,Line 2,1,Squished,5539987
1821376,Line 2,9,Cosmetic Defect,5539987
1757909,Line 1,6,Underweight,5440385
1757910,Line 1,1,Squished,5440385
1757911,Line 1,2,Bad Packaging,5440385
1757954,Line 1,5,Out of Spec,5440424
1758051,Line 1,15,Out of Spec,5440774
1758052,Line 1,6,xyz,5440774
1758194,Line 3,7,Overweight,5441030
1758195,Line 3,1,Reject,5441030
1758227,Line 3,3,Detected by Max WIP,5441072
1758228,Line 3,10,Overweight,5441072
1758249,Line 1,6,xyz,5441114
1758378,Line 3,2,Overweight,5441366
1758440,Line 1,2,Scratch,5441493
1758466,Line 1,2,Detected by Max WIP,5441519
1758467,Line 1,5,foreign particle,5441519
1758508,Line 1,1,Overweight,5441596
1758509,Line 1,7,Squished,5441596
1758510,Line 1,3,Underweight,5441596
1758511,Line 1,8,Out of Spec,5441596
1758524,Line 3,7,Overweight,5441608
1758525,Line 3,22,Scratch,5441608
1758541,Line 3,2,Underweight,5441683
1758652,Line 3,10,Out of Spec,5441964
1750106,Line 3,22,Scratch,5425194
1750246,Line 3,14,Detected by Max WIP,5425447
1750247,Line 3,9,Overweight,5425447
1750248,Line 3,5,Scratch,5425447
1750249,Line 3,2,Underweight,5425447
1750250,Line 3,5,Out of Spec,5425447
1750251,Line 3,1,Cosmetic Defect,5425447
1750268,Line 1,1,Squished,5425524
1750269,Line 1,9,Detected by Max WIP,5425524
1750277,Line 3,6,Reject,5425557
1750301,Line 1,1,foreign particle,5425568
1750527,Line 1,3,Reject,5425955
1750528,Line 1,13,Underweight,5425955
1750529,Line 1,4,Squished,5425955
1750530,Line 1,8,Cosmetic Defect,5425955
1750652,Line 3,23,Reject,5426174
1750653,Line 3,7,Detected by Max WIP,5426174
1750714,Line 1,1,Detected by Max WIP,5426271
1750715,Line 1,5,foreign particle,5426271
1750716,Line 1,3,Overweight,5426271
1750717,Line 1,2,xyz,5426271
1750718,Line 1,3,Squished,5426271
1750758,Line 1,10,Squished,5426350
1750973,Line 1,1,Underweight,5426693
1750997,Line 1,8,Squished,5426712
1750998,Line 1,6,Scratch,5426712
1750999,Line 1,8,Cosmetic Defect,5426712
1751049,Line 3,4,Reject,5426807
1751075,Line 3,3,Cosmetic Defect,5426838
1751076,Line 3,5,Out of Spec,5426838
1751077,Line 3,3,Reject,5426838
1751090,Line 3,4,Overweight,5426868
1751127,Line 3,6,Reject,5426900
1751128,Line 3,3,Cosmetic Defect,5426900
1751129,Line 3,14,Out of Spec,5426900
1751177,Line 1,15,foreign particle,5427064
1751178,Line 1,4,xyz,5427064
1751179,Line 1,6,Bad Packaging,5427064
1751262,Line 3,3,Reject,5427182
1751263,Line 3,12,Underweight,5427182
1751264,Line 3,7,Cosmetic Defect,5427182
1751385,Line 1,1,Cosmetic Defect,5427465
1751386,Line 1,3,xyz,5427465
1751387,Line 1,21,Bad Packaging,5427465
1751406,Line 3,3,Underweight,5427543
1751431,Line 1,1,Bad Packaging,5427563
1751432,Line 1,9,xyz,5427563
1751433,Line 1,7,Out of Spec,5427563
1751434,Line 1,5,Detected by Max WIP,5427563
1751435,Line 1,2,Overweight,5427563
1751436,Line 1,1,Squished,5427563
1751437,Line 1,8,foreign particle,5427563
1751625,Line 3,4,Overweight,5427853
1751626,Line 3,4,Cosmetic Defect,5427853
1751655,Line 3,2,Cosmetic Defect,5427872
1751656,Line 3,7,Underweight,5427872
1751664,Line 1,9,Underweight,5427886
1751665,Line 1,7,foreign particle,5427886
1751666,Line 1,2,Detected by Max WIP,5427886
1751816,Line 3,9,Cosmetic Defect,5428152
1751817,Line 3,10,Scratch,5428152
1751893,Line 1,8,Reject,5428343
1751941,Line 3,2,Reject,5428410
1751942,Line 3,5,Cosmetic Defect,5428410
1752122,Line 3,20,Out of Spec,5428856
1752123,Line 3,25,Underweight,5428856
1752124,Line 3,1,Reject,5428856
1821020,Line 2,2,foreign particle,5539593
1821021,Line 2,4,Reject,5539596
1821022,Line 2,7,Overweight,5539596
1821023,Line 2,6,xyz,5539596
1821024,Line 2,3,Scratch,5539596
1821048,Line 2,3,Out of Spec,5539628
1821049,Line 2,14,Detected by Max WIP,5539628
1821050,Line 2,1,Cosmetic Defect,5539628
1821074,Line 2,1,foreign particle,5539659
1821075,Line 2,4,Underweight,5539659
1821076,Line 2,3,Reject,5539659
1821081,Line 2,15,Overweight,5539662
1821082,Line 2,11,Squished,5539662
1821083,Line 2,4,Detected by Max WIP,5539662
1821084,Line 2,16,xyz,5539662
1821085,Line 2,4,Underweight,5539662
1821104,Line 2,10,Detected by Max WIP,5539685
1821118,Line 2,5,xyz,5539714
1821119,Line 2,4,Bad Packaging,5539714
1821120,Line 2,10,Squished,5539714
1821121,Line 2,10,Out of Spec,5539714
1821158,Line 2,22,Scratch,5539746
1821159,Line 2,13,Cosmetic Defect,5539746
1821160,Line 2,6,Squished,5539746
1821161,Line 2,6,xyz,5539746
1821179,Line 2,16,Reject,5539772
1821180,Line 2,2,foreign particle,5539772
1821181,Line 2,1,Squished,5539772
1821203,Line 2,9,Cosmetic Defect,5539803
1821204,Line 2,7,Squished,5539803
1773010,Line 4,5,Reject,5470621
1773019,Line 4,18,Detected by Max WIP,5470656
1773020,Line 4,1,Reject,5470656
1773023,Line 4,1,Detected by Max WIP,5470659
1773040,Line 4,13,Reject,5470759
1773271,Line 4,5,Reject,5470971
1773272,Line 4,2,Detected by Max WIP,5470971
1773293,Line 4,5,Detected by Max WIP,5471023
1773294,Line 4,9,Reject,5471023
1773310,Line 4,5,Reject,5471130
1773324,Line 4,1,Reject,5471173
1773325,Line 4,14,Detected by Max WIP,5471173
1773327,Line 4,23,Detected by Max WIP,5471176
1773328,Line 4,21,Reject,5471176
1773339,Line 4,1,Detected by Max WIP,5471206
1773342,Line 4,4,Reject,5471219
1773343,Line 4,7,Detected by Max WIP,5471219
1773361,Line 4,11,Detected by Max WIP,5471317
1773362,Line 4,3,Reject,5471317
1773376,Line 4,8,Reject,5471356
1773377,Line 4,3,Detected by Max WIP,5471356
1773381,Line 4,24,Detected by Max WIP,5471367
1773382,Line 4,12,Reject,5471367
1773397,Line 4,13,Reject,5471533
1773398,Line 4,6,Detected by Max WIP,5471533
1773408,Line 4,33,Detected by Max WIP,5471572
1773409,Line 4,9,Reject,5471572
1773410,Line 4,11,Detected by Max WIP,5471575
1773415,Line 4,3,Detected by Max WIP,5471582
1773428,Line 4,29,Reject,5471684
1773429,Line 4,1,Detected by Max WIP,5471684
1773432,Line 4,2,Reject,5471696
1773441,Line 4,4,Detected by Max WIP,5471728
1773459,Line 4,13,Reject,5471770
1773461,Line 4,27,Detected by Max WIP,5471774
1773462,Line 4,19,Reject,5471774
1821205,Line 2,3,foreign particle,5539806
1821209,Line 2,6,foreign particle,5539812
1821210,Line 2,7,Reject,5539812
1821211,Line 2,7,Detected by Max WIP,5539812
1821212,Line 2,5,Underweight,5539812
1821213,Line 2,9,Out of Spec,5539812
1821224,Line 2,6,Overweight,5539832
1821230,Line 2,6,xyz,5539838
1821252,Line 2,9,Scratch,5539867
1821275,Line 2,8,Overweight,5539892
1821276,Line 2,5,Detected by Max WIP,5539892
1821277,Line 2,1,Cosmetic Defect,5539892
1821285,Line 2,2,Overweight,5539901
1821286,Line 2,4,Squished,5539901
1821302,Line 2,11,xyz,5539921
1821303,Line 2,9,Squished,5539921
1821307,Line 2,8,Out of Spec,5539924
1821308,Line 2,1,Detected by Max WIP,5539924
1821312,Line 2,2,Detected by Max WIP,5539930
1821313,Line 2,2,xyz,5539930
1821338,Line 2,12,Scratch,5539956
1821339,Line 2,2,Detected by Max WIP,5539956
1821373,Line 2,4,Detected by Max WIP,5539985
1827177,Line 3,3,Overweight,5550983
1827235,Line 4,9,Reject,5551086
1827236,Line 4,8,Detected by Max WIP,5551086
1827285,Line 2,3,Squished,5551251
1827286,Line 2,1,xyz,5551251
1827313,Line 2,6,Cosmetic Defect,5551306
1827314,Line 2,1,Overweight,5551306
1827315,Line 3,8,Out of Spec,5551307
1827352,Line 1,1,Bad Packaging,5551360
1827353,Line 1,9,Scratch,5551360
1827382,Line 4,5,Detected by Max WIP,5551477
1827383,Line 4,6,Reject,5551477
1827400,Line 4,10,Reject,5551492
